date,termo,interesse,grupo,ano
2024-05-26,inteligencia artificial,27,carreiras,2024
2024-06-02,inteligencia artificial,30,carreiras,2024
2024-06-09,inteligencia artificial,30,carreiras,2024
2024-06-16,inteligencia artificial,30,carreiras,2024
2024-06-23,inteligencia artificial,26,carreiras,2024
2024-06-30,inteligencia artificial,27,carreiras,2024
2024-07-07,inteligencia artificial,26,carreiras,2024
2024-07-14,inteligencia artificial,22,carreiras,2024
2024-07-21,inteligencia artificial,23,carreiras,2024
2024-07-28,inteligencia artificial,23,carreiras,2024
2024-08-04,inteligencia artificial,26,carreiras,2024
2024-08-11,inteligencia artificial,30,carreiras,2024
2024-08-18,inteligencia artificial,31,carreiras,2024
2024-08-25,inteligencia artificial,31,carreiras,2024
2024-09-01,inteligencia artificial,31,carreiras,2024
2024-09-08,inteligencia artificial,31,carreiras,2024
2024-09-15,inteligencia artificial,29,carreiras,2024
2024-09-22,inteligencia artificial,29,carreiras,2024
2024-09-29,inteligencia artificial,27,carreiras,2024
2024-10-06,inteligencia artificial,26,carreiras,2024
2024-10-13,inteligencia artificial,28,carreiras,2024
2024-10-20,inteligencia artificial,31,carreiras,2024
2024-10-27,inteligencia artificial,35,carreiras,2024
2024-11-03,inteligencia artificial,28,carreiras,2024
2024-11-10,inteligencia artificial,26,carreiras,2024
2024-11-17,inteligencia artificial,26,carreiras,2024
2024-11-24,inteligencia artificial,25,carreiras,2024
2024-12-01,inteligencia artificial,24,carreiras,2024
2024-12-08,inteligencia artificial,24,carreiras,2024
2024-12-15,inteligencia artificial,21,carreiras,2024
2024-12-22,inteligencia artificial,17,carreiras,2024
2024-12-29,inteligencia artificial,17,carreiras,2024
